"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/10/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/11/2018",51,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/12/2018",64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/13/2018",74,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/14/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/15/2018",36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/16/2018",35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/17/2018",54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/18/2018",84,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/19/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/23/2018",43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/24/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/25/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/26/2018",46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/27/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/28/2018",74,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/29/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"04/30/2018",61,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/01/2018",80,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/02/2018",105,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/03/2018",90,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/04/2018",93,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/05/2018",43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/06/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/07/2018",47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/08/2018",54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/09/2018",87,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/10/2018",77,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/11/2018",77,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/12/2018",100,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/13/2018",80,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/14/2018",87,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/15/2018",28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/16/2018",30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/17/2018",31,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/18/2018",27,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/19/2018",26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/20/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/21/2018",40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/22/2018",40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/23/2018",43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/24/2018",42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/25/2018",33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/26/2018",28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/27/2018",26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/28/2018",19,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/29/2018",18,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/30/2018",28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"05/31/2018",42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/01/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/02/2018",42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/03/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/04/2018",67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/05/2018",87,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/06/2018",80,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/07/2018",74,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/08/2018",71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/09/2018",58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/10/2018",71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/11/2018",40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/12/2018",30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/13/2018",58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/14/2018",58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/15/2018",64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/16/2018",67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/17/2018",67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/18/2018",47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/19/2018",61,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/20/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/21/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/22/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/23/2018",46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/24/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/25/2018",40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/26/2018",28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/27/2018",47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/28/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/29/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"06/30/2018",64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/01/2018",40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/02/2018",43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/03/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/04/2018",33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/05/2018",30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/06/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/07/2018",32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/08/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/09/2018",46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/10/2018",58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/11/2018",67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/12/2018",67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/13/2018",54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/14/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/15/2018",71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/16/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/17/2018",46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/18/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/19/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/20/2018",54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/21/2018",46,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/22/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/23/2018",37,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/24/2018",43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/25/2018",41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/26/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/27/2018",84,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/28/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/29/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/30/2018",36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"07/31/2018",29,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/01/2018",34,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/02/2018",26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/03/2018",25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/04/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/05/2018",42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/06/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/07/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/08/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/09/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/10/2018",50,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/11/2018",45,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/12/2018",43,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/13/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/14/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/15/2018",58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/16/2018",61,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/17/2018",47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/18/2018",30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/19/2018",33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/20/2018",33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/21/2018",32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/22/2018",35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/23/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/24/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/25/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/26/2018",49,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/27/2018",54,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/28/2018",64,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/29/2018",58,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"08/31/2018",67,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/01/2018",42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/02/2018",32,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/03/2018",37,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/04/2018",37,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/05/2018",40,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/06/2018",47,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/07/2018",41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/08/2018",36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/09/2018",13,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/10/2018",16,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/11/2018",33,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/12/2018",19,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/20/2018",71,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/21/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/22/2018",48,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/23/2018",20,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/24/2018",17,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/25/2018",36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/26/2018",41,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/27/2018",25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/28/2018",26,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/29/2018",35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"09/30/2018",34,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/01/2018",49,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/02/2018",49,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/03/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/04/2018",39,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/05/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/06/2018",30,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/07/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/08/2018",31,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/09/2018",29,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/10/2018",16,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/16/2018",19,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/17/2018",34,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/18/2018",36,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/19/2018",42,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/20/2018",28,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/24/2018",35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/25/2018",25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/26/2018",25,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/27/2018",21,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/28/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/29/2018",35,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/30/2018",38,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"10/31/2018",44,"Mendenhall School","Ozone","Guilford",36.1090060008986,-79.802314
"03/01/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/02/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/03/2018",43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/04/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/05/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/06/2018",31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/07/2018",37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/08/2018",40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/09/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/10/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/11/2018",26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/12/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/13/2018",43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/14/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/15/2018",61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/16/2018",74,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/17/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/18/2018",43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/19/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/20/2018",43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/21/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/22/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/23/2018",45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/24/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/25/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/26/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/28/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/29/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/30/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"03/31/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/01/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/02/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/03/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/04/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/05/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/06/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/07/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/08/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/09/2018",33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/10/2018",45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/11/2018",43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/12/2018",71,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/13/2018",74,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/14/2018",45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/15/2018",39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/16/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/17/2018",61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/18/2018",64,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/19/2018",41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/20/2018",58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/21/2018",67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/22/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/23/2018",45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/25/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/26/2018",32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/27/2018",61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/28/2018",67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/29/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"04/30/2018",51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/01/2018",67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/02/2018",67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/03/2018",71,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/04/2018",49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/05/2018",41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/06/2018",54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/07/2018",54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/09/2018",58,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/10/2018",61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/11/2018",49,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/12/2018",51,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/13/2018",54,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/14/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/15/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/16/2018",25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/17/2018",31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/18/2018",41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/19/2018",40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/20/2018",35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/21/2018",35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/29/2018",16,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/30/2018",31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"05/31/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/01/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/02/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/03/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/04/2018",67,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/05/2018",61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/06/2018",80,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/07/2018",87,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/08/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/09/2018",50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/10/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/11/2018",37,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/12/2018",26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/13/2018",32,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/14/2018",50,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/15/2018",61,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/16/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/17/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/18/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/19/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/20/2018",29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/21/2018",21,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/22/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/23/2018",41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/24/2018",34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/25/2018",26,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/26/2018",24,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/27/2018",25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/28/2018",33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/29/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"06/30/2018",47,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/01/2018",33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/02/2018",33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/03/2018",40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/04/2018",40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/05/2018",29,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/06/2018",33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/07/2018",33,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/08/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/09/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/10/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/11/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/12/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/13/2018",40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/14/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/15/2018",38,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/16/2018",31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/17/2018",40,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/18/2018",48,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/19/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/20/2018",39,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/21/2018",44,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/22/2018",36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/23/2018",35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/24/2018",41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/25/2018",36,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/26/2018",46,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/27/2018",45,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/28/2018",43,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/29/2018",41,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/30/2018",42,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"07/31/2018",34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/01/2018",27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/02/2018",25,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/03/2018",27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/04/2018",31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/05/2018",35,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/06/2018",27,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/07/2018",31,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/08/2018",28,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
"08/09/2018",34,"Waynesville School","Ozone","Haywood",35.507224,-82.963625
